designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 6083701362385671680",6083701362385671680,201.67702366615592,-47.49560592969304,0.266355823840034,-4.124948783249866,-6.47556233310428,1.999106,13.669489,1.2501478,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701362385674112",6083701362385674112,201.67915982568522,-47.497233975990596,,,,,14.609827,1.1506672,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366683930624",6083701366683930624,201.6741586930924,-47.49763294605092,,,,,15.589702,1.0745592,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366683947264",6083701366683947264,201.67510116390815,-47.497267983270824,,,,,16.793486,1.5382147,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366683947648",6083701366683947648,201.67429049257393,-47.49709309620894,,,,,14.691181,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366683953024",6083701366683953024,201.6802021190567,-47.499675472350496,,,,,15.907112,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366683958016",6083701366683958016,201.67562291131725,-47.4961978093175,,,,,16.158167,1.0330925,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366683960064",6083701366683960064,201.6786912309163,-47.49562424584263,-0.6822872972537908,-4.573402162432082,-6.1830458247461735,1.9293225,15.636587,1.008131,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701366683960448",6083701366683960448,201.67758231189498,-47.49624621631671,-1.0025167969252502,-2.485154983956708,-8.35368926605668,6.2758794,14.980654,1.0933056,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701366683964416",6083701366683964416,201.67866409855557,-47.497650653914306,0.007323126655979329,-1.7041853338413395,-6.07468216762674,1.7218795,15.5397835,0.9942217,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701366683970560",6083701366683970560,201.6787267420495,-47.496659005187254,-0.47897886945362045,-2.407746742633792,-6.330849154142607,4.321066,13.750841,1.2330523,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701366683973760",6083701366683973760,201.67762534694586,-47.49393616262216,,,,,15.877206,1.0755501,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366685446912",6083701366685446912,201.67311791085174,-47.49724984607734,,,,,16.89006,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366685450880",6083701366685450880,201.67589642365218,-47.497744026785945,,,,,16.589306,0.9714823,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366688029952",6083701366688029952,201.6788511554746,-47.49924585717394,,,,,16.525986,0.8260975,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366690315008",6083701366690315008,201.67993174794148,-47.49879551942906,,,,,17.130045,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366708614016",6083701366708614016,201.67485418129,-47.497058229674195,0.1787060613579128,-3.6329321711167344,-6.308368194575525,1.0118376,12.766532,1.5335989,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5690.7236,2.9144,-1.3575,1502.1547,1.8458,1.456,0.8041
"Gaia DR3 6083701366708616832",6083701366708616832,201.67687597519338,-47.496500876620914,,,,,16.659164,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366708617728",6083701366708617728,201.67936831702445,-47.49848235135278,0.027437283192372652,-3.982407985728894,-6.215687969135621,1.3269247,13.420718,1.3589525,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701366708618368",6083701366708618368,201.67500486889878,-47.49412382409027,,,,,14.901674,0.6880789,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744647593856",6083701744647593856,201.68684589666904,-47.491365996827135,,,,,16.59995,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366709296384",6083701366709296384,201.67705984915813,-47.49381677953098,,,,,16.233578,1.1192236,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366717307776",6083701366717307776,201.67822129238525,-47.49830039618351,,,,,16.822372,0.88731194,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366717361536",6083701366717361536,201.67544056033051,-47.49411151240689,,,,,14.508025,0.6982889,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701366717366272",6083701366717366272,201.6776014391274,-47.49345799391585,,,,,16.979778,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435428093056",6083701435428093056,201.66671758792515,-47.48851575408379,,,,,13.915157,1.1378803,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701431100382208",6083701431100382208,201.67208981860625,-47.48115501484777,,,,,14.224188,1.1658344,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701431105131776",6083701431105131776,201.66324225970192,-47.48615797161618,-0.6888734423375881,-4.086665070959272,-6.9398714803565,6.5487165,14.42846,0.76694775,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701431105133824",6083701431105133824,201.66501180248756,-47.48724316294503,,,,,15.723951,1.1560574,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701431105135232",6083701431105135232,201.66621489217684,-47.485754589763836,0.6445124041944778,-5.37356131213908,0.736860565119655,1.9557494,11.401034,1.6858015,-44.43314,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4264.375,1.7599,-0.1847,1947.0612,0.7139,0.5254,0.2754
"Gaia DR3 6083701431105138048",6083701431105138048,201.66817375169984,-47.48655463711539,,,,,16.527935,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701431105138560",6083701431105138560,201.66890516901324,-47.491691226706315,,,,,13.27759,1.1763344,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701431105138688",6083701431105138688,201.6688915086228,-47.48900995228377,0.37413357981931517,-5.1859112638140274,-3.638563651073458,1.2060783,12.022268,1.4924049,-48.262505,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5013.1772,1.979,-0.5489,4207.5625,1.1281,0.8715,0.4668
"Gaia DR3 6083701431105139712",6083701431105139712,201.67031497435755,-47.48817619077323,-0.5547537832592634,-3.1264361208171225,-5.4541392345394515,2.4605668,14.735557,1.1284361,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701431105141888",6083701431105141888,201.67173121969944,-47.486872071739334,0.5109672397175545,-3.461207341880782,-6.863995869128598,2.6374779,13.895353,1.1860094,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5852.236,4.1776,-2.46,598.4243,1.0511,0.8586,0.4753
"Gaia DR3 6083701431105147136",6083701431105147136,201.67545670072144,-47.493337063744946,0.7099645862645764,-3.751047209693641,-4.809440859843484,1.2539097,15.527084,1.0818148,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403409280",6083701435403409280,201.6694431572731,-47.494937907060915,,,,,17.026245,0.9007158,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403410176",6083701435403410176,201.6671448464123,-47.49192056995315,,,,,14.881798,0.8196621,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403410304",6083701435403410304,201.66596787102958,-47.49192732167821,,,,,16.164795,0.7647047,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403410432",6083701435403410432,201.6666367104831,-47.49220647379478,,,,,14.095883,1.0559921,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403411200",6083701435403411200,201.66839591686983,-47.494158170336526,,,,,16.051003,0.9575529,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403411584",6083701435403411584,201.66380002167608,-47.4901904232998,,,,,15.4015665,0.989131,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403416192",6083701435403416192,201.67145989382252,-47.496099059634815,0.2144923564591273,-3.8033638995057415,-6.3705016153096725,2.341943,13.418799,1.1397276,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5870.7705,2.2766,-3.7494,7405.368,1.0421,0.8591,0.4755
"Gaia DR3 6083701435403420928",6083701435403420928,201.66903240365107,-47.49291516373073,,,,,15.848502,1.0506697,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403422976",6083701435403422976,201.6682555886215,-47.49204354048568,,,,,13.950917,1.4961796,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403427712",6083701435403427712,201.67278376585944,-47.49437341852407,0.6491127887096589,-3.6257701435748144,-8.444388501089769,3.690078,15.635934,1.1111155,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403427968",6083701435403427968,201.67209852699668,-47.494680523742154,0.8949999920752166,-1.8303587821177154,-6.045970150175138,2.6725338,15.56676,1.0639534,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403430784",6083701435403430784,201.66509519376393,-47.488237903138675,,,,,14.988792,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403430912",6083701435403430912,201.66541254252553,-47.48782370134499,0.2143187457853623,-3.103425912010139,-5.809805308330542,0.976109,11.883822,1.4814472,231.63298,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5755.9126,2.1865,-0.6081,3920.3635,1.6325,1.2981,0.7069
"Gaia DR3 6083701435403431680",6083701435403431680,201.6715335886416,-47.492849053283976,1.1427811259786282,-3.3857036137328067,-5.443379102182437,4.1283207,14.716655,0.36939907,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403434624",6083701435403434624,201.67257050582327,-47.49344338307996,,,,,16.6528,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403438848",6083701435403438848,201.66780489378064,-47.488744561628046,1.4887404368668924,-3.1251784234696953,-3.7124465857284275,4.2874637,15.17315,1.1702137,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403441920",6083701435403441920,201.67087493785064,-47.49071915742577,,,,,13.546612,1.2250881,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403442176",6083701435403442176,201.66955927573522,-47.48876368498518,0.9884954050392226,-3.2141634555281673,-7.932941056728911,5.480974,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403443072",6083701435403443072,201.66463698645308,-47.484506063704536,-0.12368483413445806,-4.420534891169652,-9.737315082702139,2.7587829,14.686132,0.5788975,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403443200",6083701435403443200,201.6644507938809,-47.48521641319298,-0.3622912935677847,-3.354375556336448,-8.620249479980357,1.9712564,15.481824,0.9671564,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403447680",6083701435403447680,201.6674278268688,-47.48658859912431,0.6735960096777401,-2.5478728754471236,-5.954386759351722,2.1831584,15.339208,1.1507301,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403447808",6083701435403447808,201.66683738287554,-47.4864934948001,-0.03240867120686858,-2.972835004491957,-8.353209626549258,2.715589,15.032846,1.1925774,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403448704",6083701435403448704,201.67220916278876,-47.49065808952473,,,,,16.174316,0.67791843,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403448832",6083701435403448832,201.67238442439668,-47.49092063091675,-0.32774782221087456,-4.07999817158871,-6.151630111283669,2.1287768,14.726388,0.60426235,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403450240",6083701435403450240,201.67562785119762,-47.49273050587345,0.02419102982044663,-2.3226841615866176,-6.980104846458246,3.3569193,15.387296,1.058423,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403450368",6083701435403450368,201.6765674361459,-47.49318711632707,-0.7635674688699107,-4.45509512636323,-6.194107565374786,4.486314,15.904036,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403450752",6083701435403450752,201.67616276692158,-47.49288187969876,-1.2036698933728487,-2.48436311097569,-7.958347638068462,3.6596723,15.005934,1.0624876,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403452800",6083701435403452800,201.67433178973158,-47.491327567589416,,,,,14.955312,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403452928",6083701435403452928,201.67475615093244,-47.49122357487585,0.2953083864008829,-4.0190973041893185,-6.013317611092063,1.2822793,11.820732,1.4678831,211.90906,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5775.978,2.325,-0.6709,2737.6921,1.6721,1.3295,0.7253
"Gaia DR3 6083701435403459584",6083701435403459584,201.6762661387168,-47.49127599986528,,,,,16.445648,0.6363802,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403460992",6083701435403460992,201.67357767577454,-47.48887461950092,,,,,15.533339,1.0625105,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403462400",6083701435403462400,201.66754199787047,-47.48356491075896,,,,,16.247108,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403464704",6083701435403464704,201.6723506108166,-47.48636295853715,,,,,15.012962,1.0840721,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403469056",6083701435403469056,201.66784772094334,-47.48263554488308,,,,,15.03496,0.7020874,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403469184",6083701435403469184,201.6681765145497,-47.48318840793196,-0.14681030195751832,-2.6652916841770615,-6.590206256492636,2.5204124,15.495096,0.9653292,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435403470080",6083701435403470080,201.6753642094451,-47.48848103708401,,,,,14.775657,0.6213503,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403479424",6083701435403479424,201.6701781653224,-47.48333407776667,,,,,15.689311,0.97246933,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403479680",6083701435403479680,201.67122726957473,-47.48368105204747,,,,,16.53169,1.017457,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403479936",6083701435403479936,201.67128209917263,-47.48293273535596,,,,,15.326854,1.0331125,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403482368",6083701435403482368,201.67276768073998,-47.48384078146008,,,,,15.850392,0.850997,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435403484928",6083701435403484928,201.6703623694546,-47.48134680175888,,,,,16.517906,1.0071487,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435404953728",6083701435404953728,201.67535669832066,-47.48977119159922,,,,,16.98533,0.97939587,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435407488000",6083701435407488000,201.67099184991866,-47.49544121252419,,,,,17.08799,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435407494400",6083701435407494400,201.67122809422872,-47.494803905638626,,,,,17.070292,0.8467169,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435407501696",6083701435407501696,201.66436629716995,-47.48751419292301,,,,,15.975364,1.2688446,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435407505920",6083701435407505920,201.6674187727435,-47.48989949737991,,,,,16.093878,0.9563017,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435407506816",6083701435407506816,201.66580511037378,-47.48840962083904,,,,,14.842196,1.0726824,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435407510656",6083701435407510656,201.67223029137716,-47.49223731420967,,,,,16.738642,0.76513577,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435407527552",6083701435407527552,201.6747694741448,-47.49230860891191,0.5005687245538021,-3.359879767602455,-5.342625915778665,3.4583955,14.730785,1.053546,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435407530368",6083701435407530368,201.66943574589024,-47.48766161608348,,,,,15.138546,0.53398323,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701641595338624",6083701641595338624,201.6649473034924,-47.47043344965284,,,,,17.046238,0.89236736,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435408462464",6083701435408462464,201.66568863707775,-47.4840847401022,,,,,16.384642,1.0048399,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435408772352",6083701435408772352,201.67069975319546,-47.48711234329502,,,,,15.39683,1.1507454,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435409202048",6083701435409202048,201.6717363696548,-47.49016657269572,,,,,16.597523,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435409206528",6083701435409206528,201.66749039358965,-47.484367943665205,,,,,16.830257,1.078064,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435409374336",6083701435409374336,201.67241561799383,-47.485042747808976,,,,,15.110651,1.0819798,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435428089600",6083701435428089600,201.66183597221107,-47.4880868470711,1.499549847551787,-2.7109489937428757,-6.484099699120982,2.7877958,14.532261,1.1358633,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,6264.889,2.7201,0.4293,8661.45,1.3536,1.1073,0.589
"Gaia DR3 6083701435428090240",6083701435428090240,201.6609327899332,-47.486923729083415,,,,,16.270575,0.94732,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435428093696",6083701435428093696,201.6702907503835,-47.49119221722815,,,,,14.233526,0.7212925,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701435428096512",6083701435428096512,201.6686631484817,-47.486837633422596,1.141223744093364,-3.546955737045423,-4.968171817318339,4.3858767,15.05478,1.0705357,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,7470.2827,2.9737,-1.5095,6888.157,1.8854,1.6009,0.8713
"Gaia DR3 6083701435428098176",6083701435428098176,201.67458626843953,-47.49042191225038,0.033251304868465725,-5.672164232082237,-8.636778341410803,3.3076756,15.499379,1.0423021,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435428099456",6083701435428099456,201.67648580156742,-47.49109273113144,-0.7212684571971205,-2.3897240649475084,-5.25314512611096,3.2284303,15.317892,0.61298656,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701435428100608",6083701435428100608,201.67132173887765,-47.48572810103889,-0.11874450129720648,-2.6297096943705975,-5.717192275711863,2.217542,15.367271,0.5362921,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
